category_id;price
489756;32.1177525403
361254;30.7113695887
361254;31.5726068851
489756;34.5438399347
489756;47.205824497
361254;32.0707335566
874521;66.3239347293
874521;34.5978993056
874521;31.9433347652
361254;41.5241350735
361254;37.0716105129
361254;32.9077140808
361254;201436.8876365541
874521;34.9166666667
489756;35.5818203788
489756;38.6598459316
326584;30.0
489756;32.8982788516
489756;34.5820745217
326584;31.9041450777
489756;33.2058184533
489756;30.2100835731
874521;34.6933695094
326584;30.7950310559
361254;34.9812952811
489756;32.80553552
489756;35.4090070415
489756;31.0946088009
874521;35.8660693578
489756;42.0546873576
489756;32.9288678955
361254;30.0
874521;32.7939585807
675201;32.8452077259
201436;30.0
874521;47.0809300726
489756;35.0715636138
361254;35.1536043631
489756;99.1699724641
489756;46.0456081753
489756;30.0
489756;35.7698370052
489756;34.9522970824
361254;35.6529444399
874521;30.9553784861
361254;34.8153138807
489756;38.762588513
201436;32.6534635225
874521;35.892906082
489756;35.000345638
874521;35.003414264
489756;31.7733969127
361254;34.7078614581
874521;30.0
489756;30.7814327926
489756;33.5097192225
489756;45.2497747932
874521;37.6177362006
489756;102.230092941
489756;35.9283148133
489756;30.0077187542
489756;36.5253323831
489756;30.8627618235
361254;30.9260844911
326584;31.5259259259
489756;65.346760727
489756;30.0
874521;62.5636363636
361254;35.0024631137
489756;36.687620421
489756;55.0009296791
489756;33.6706428098
489756;31.5115767838
489756;31.723677799
361254;32.4425698813
489756;46.236436718
361254;33.3351655718
489756;30.7110015175
489756;34.7429718876
489756;38.7972299684
874521;31.5551196548
489756;33.6469464329
361254;30.0
489756;34.8625523742
874521;30.2662632375
675201;31.4320383146
489756;30.0
489756;35.635784234
489756;37.6748071722
489756;74.3828514183
489756;61.7738729418
489756;35.0512469438
489756;33.037358813
361254;96.4961941009
675201;53.4766096039
874521;30.0
874521;31.2404647638
489756;31.6467506725
489756;43.1941200634
489756;47.9992688367
489756;441.638389485
489756;34.5329227159
489756;30.0
489756;55.9302570937
489756;34.4391650331
326584;34.7713266034
874521;32.7653301887
874521;31.5253198981
874521;30.0
489756;33.9531052985
361254;55.6868864778
489756;75.7075904381
675201;37.2446914565
874521;35.0293655389
361254;34.4576062179
489756;34.7314739239
489756;69.588821716
361254;88.2092596837
361254;30.9951899692
489756;44.60422928
489756;34.8919456414
874521;37.4254400741
361254;38.1205613273
489756;30.0
489756;33.8071432742
874521;109.538933031
361254;35.0396074969
489756;34.5792663161
489756;43.5011090991
326584;33.0272202889
361254;34.9979084397
361254;30.9965198439
489756;56.4368863879
675201;30.0
874521;35.0997439608
361254;33.1293103448
874521;31.5341614907
489756;33.7661620186
489756;54.8547602012
361254;35.0
675201;59.8864625003
874521;34.0731197109
489756;65.257928151
489756;93.4735921697
361254;30.9027431421
675201;32.4549206863
361254;30.0
489756;48.4966654715
489756;56.5961964012
874521;30.0
489756;34.502576558
874521;30.7537879971
361254;31.4055479586
874521;34.9987375508
489756;41.0006968437
361254;34.2963729899
489756;105.157120506
489756;30.0
489756;47.6066316106
874521;69.4530319929
489756;33.8487669015
489756;30.0
361254;30.0
361254;35.1823722771
874521;37.1298351359
874521;33.4733474371
489756;30.0
874521;41.9408082952
361254;30.1084185495
874521;56.9141518233
874521;30.0
361254;30.9739834741
361254;50.6449094438
874521;34.1959221543
874521;32.9268292683
874521;34.8481329184
489756;31.3523657143
489756;31.2027025024
675201;32.3923815423
326584;30.0
201436;31.2859780305
874521;34.9897119342
489756;30.0
489756;37.7884809048
874521;30.9154929577
489756;59.5362211083
489756;33.174606317
489756;34.4401870649
489756;40.1075077461
874521;35.0
874521;30.0
489756;38.9769147544
489756;40.3643616152
489756;30.0
326584;30.0
489756;31.005501883
874521;58.5700521879
874521;66.4705050269
489756;30.0
675201;31.5476150543
489756;33.7412191043
874521;46.2746666667
489756;90.7526553358
874521;31.5942857143
201436;30.0
489756;30.1961229947
874521;34.8954443615
361254;33.3079963217
874521;91.7625827815
874521;32.8283219967
489756;37.1265731751
489756;30.0
489756;35.0
489756;32.1982905983
489756;32.6137156068
361254;35.0274169567
489756;35.1271978817
489756;33.7517702902
326584;30.0
489756;38.0542916573
489756;32.6155036793
326584;30.0
361254;35.0
489756;44.7744625967
361254;34.9054477145
489756;37.7449939857
489756;95.8572963662
489756;165.245981234
489756;35.0166435087
489756;30.9170937943
361254;30.5192320345
489756;32.3674651346
489756;54.9342942902
361254;30.0
489756;201436.9579956016
489756;38.499049319
489756;46.7893313723
489756;40.8602653477
489756;40.912718012
874521;30.0
874521;34.4116724192
361254;35.3837042766
874521;37.5474294414
874521;47.5290480495
361254;33.5735294118
489756;35.2043182445
361254;32.9910179641
201436;30.0
489756;34.5358333333
489756;30.5843375512
874521;35.3212984676
489756;35.882045929
489756;34.6166750374
489756;67.892206775
489756;30.0
361254;30.0
489756;149.943063573
361254;35.2968898547
489756;31.3244939812
489756;35.327417634
489756;50.3734629257
361254;30.8202954534
201436;35.0
489756;108.505761718
326584;30.0
489756;34.6355661882
489756;30.0
361254;35.8229333944
489756;31.4417822173
874521;45.7427820499
489756;36.9935320228
201436;33.5346779682
489756;43.4773677737
874521;38.2001623398
489756;32.3138558252
361254;37.4705961254
489756;33.6170076726
489756;34.9834425622
361254;91.8193883439
489756;77.6272067009
489756;36.1148838266
874521;30.8975893736
489756;54.5520412257
489756;34.330593913
326584;30.0
874521;33.8288788048
489756;43.1943038047
361254;36.0967445359
675201;32.8832089377
361254;201436.4276308231
489756;68.7180650473
361254;33.8440076815
489756;34.1463603585
489756;34.5983591719
874521;71.0068890104
361254;32.3937973981
489756;31.301430005
489756;35.3697405712
489756;40.4880505986
874521;32.483930949
489756;30.0
489756;46.3095177794
489756;30.0
489756;30.5045708069
361254;32.0404345202
489756;30.0
489756;50.6792585362
874521;33.6187845304
489756;66.7099089916
874521;30.6374671804
489756;34.5706911385
874521;30.7848623053
489756;92.135944598
489756;35.6003232272
874521;200.0
361254;34.9670245142
489756;336.805611618
489756;30.0
675201;36.6849985188
361254;30.999253174
489756;35.1187899768
874521;30.0
489756;35.9811161005
361254;30.8787646722
489756;32.1099139979
361254;33.1213442089
489756;30.2331232381
489756;37.8742349749
361254;35.0
489756;152.643795674
489756;35.2237009713
489756;31.5450718456
489756;81.516745064
361254;33.0998258073
489756;30.0205632807
361254;32.9982698962
874521;35.0
489756;30.0
361254;34.9679338843
489756;58.199132649
489756;34.6366624541
489756;37.6577542519
489756;35.6760178847
675201;33.0345679012
489756;40.7320913462
489756;30.0
489756;70.1203240758
489756;305.952525187
489756;40.3007966926
874521;30.0
201436;42.3480807369
361254;43.9550614102
874521;35.0664375716
874521;54.114938617
489756;32.0126039501
874521;35.2864390511
326584;30.0
489756;48.4195472977
489756;60.1762103071
361254;30.7014720559
874521;30.0
326584;30.0
489756;32.4522182127
361254;38.1839331487
361254;34.7358266441
489756;34.6726190476
874521;82.9127950543
489756;31.0663777407
361254;34.5774831932
489756;86.6958555561
361254;31.8799751244
489756;31.2754846439
489756;51.6608551905
675201;33.1732590756
361254;35.7713749868
489756;33.3807015419
361254;67.1369098945
874521;30.0
489756;42.3533935592
326584;30.0
489756;33.5564889746
361254;34.0039994854
874521;30.0
489756;32.8425659314
326584;30.6038433112
361254;30.7781999836
201436;30.9536932215
361254;35.1704676879
489756;34.3290708967
489756;37.8166401027
361254;111.518449598
489756;89.2326471996
874521;33.8550552923
361254;34.4338857539
361254;51.4713226759
489756;30.0
874521;45.6942987392
361254;30.7945121878
874521;30.0
489756;42.0132792087
675201;35.0
874521;33.4107982837
361254;33.2028528923
361254;30.0
489756;64.1868714801
489756;52.9601772448
489756;30.0880395946
489756;42.1214132687
489756;38.1121594366
361254;33.5652395815
489756;34.8911593538
201436;45.6406651596
489756;32.0376702173
361254;30.0
489756;33.4731514628
874521;30.5135527494
489756;30.0
489756;30.0
489756;38.0580860521
361254;32.0091709847
489756;33.2248936185
874521;34.9281030222
361254;34.6659148576
874521;30.0
489756;30.5447848061
361254;31.098758644
489756;137.869650151
874521;31.4610015175
489756;46.2614176656
326584;34.514340311
489756;34.3206891051
489756;107.472751191
326584;30.0
489756;36.0785461806
489756;67.8640557286
489756;41.7779189601
489756;37.7048364529
361254;30.0
361254;35.3283477047
489756;34.069545366
874521;36.5614493836
489756;90.009734129
489756;30.0
361254;32.9015671773
874521;30.9266441821
361254;34.7223064597
489756;38.5298812094
489756;53.1408132135
874521;30.0
489756;30.0022150925
361254;34.1987456747
489756;30.0025644874
489756;30.0
361254;30.0
874521;30.0
489756;42.9837986134
874521;31.6401504194
326584;47.9937950241
489756;35.0455621769
361254;34.67210201
489756;38.7931048306
489756;201436.9167825178
489756;34.2302052786
874521;32.3650534938
489756;30.0
489756;30.0787009632
489756;31.2597254005
489756;32.1936440678
361254;30.0
489756;30.0
489756;75.3612583937
489756;34.6230824692
489756;34.4003187145
874521;35.8534842342
874521;33.7594959758
361254;33.1652856692
489756;34.7694008085
489756;36.1079981647
489756;30.0
361254;34.9605477353
874521;35.3131297742
489756;35.245528086
874521;30.0
874521;31.3595338395
489756;66.7262269151
361254;35.0620687059
489756;34.8905263158
874521;32.9632096416
874521;33.2040609137
361254;33.5667770865
361254;201436.9845855886
489756;76.401686699
361254;35.1613544664
489756;41.1459807336
489756;42.798534035
489756;38.5277738766
361254;35.0
361254;30.0
489756;69.1273455955
874521;30.0
489756;30.0
874521;34.6052631579
361254;30.0
489756;33.4204988622
489756;32.2611370066
326584;34.9176225235
489756;37.1651735962
489756;35.0052587641
489756;31.5955576199
489756;112.363889394
489756;32.0418391445
326584;33.88324428
489756;30.0
361254;35.8731330093
489756;37.7695721957
874521;187.44513509
489756;35.8342330625
489756;30.2368421053
489756;48.2606084858
489756;31.2916501781
489756;60.4646770322
874521;36.5747800587
326584;31.535978836
489756;33.992384093
489756;48.3106889891
489756;34.4558161573
489756;36.4105840132
489756;129.04217729
489756;52.4253026045
874521;32.2867900413
874521;34.4462203557
201436;30.0
489756;34.9898725907
489756;52.0880465423
489756;34.2934799882
326584;30.0
489756;46.194677739
489756;33.0962028759
361254;34.8441970074
874521;30.0
874521;205.052944354
489756;34.7565154507
489756;32.6303927017
874521;32.4099308099
361254;34.9962880475
874521;182.578292244
361254;30.3634220998
489756;35.4659765634
489756;32.8112449799
489756;41.9382724827
489756;37.0243809107
489756;30.6970397396
326584;30.0
489756;201436.0552482275
489756;34.3357349773
675201;36.8277509979
874521;34.0514687422
361254;33.4770050477
361254;35.0
489756;36.6267016957
361254;30.0
361254;35.3673267327
489756;31.0923566879
489756;38.7418104674
489756;65.8097649485
361254;31.8897560976
874521;46.0022178735
874521;30.0
489756;33.5582459591
874521;32.1284572833
361254;30.9839722185
326584;31.6638035459
361254;34.7608214275
489756;32.9619227441
489756;201436.2038323704
489756;34.8204153201
874521;33.1370681143
361254;40.5959235291
489756;30.8884780586
489756;30.0308012349
874521;34.7417840376
489756;30.0
361254;34.5627178043
326584;30.7942857143
874521;128.327537181
874521;35.0
489756;34.3920103463
874521;51.9824105773
675201;30.970187691
361254;34.9087834477
361254;30.0
489756;31.0256290918
489756;36.3108796444
361254;30.0
489756;30.8839119222
489756;36.469010981
874521;35.0063887021
326584;30.0
874521;45.3379254457
361254;35.2941878881
874521;34.6514086631
874521;35.0
361254;34.6089310604
489756;82.9311187757
361254;52.4737861936
489756;34.925130816
489756;34.289000756
489756;69.0103136593
326584;32.7684301821
489756;68.223900888
675201;52.1274427599
326584;32.6215530903
489756;59.0359077091
489756;40.344921819
361254;35.9890625662
489756;54.7031824499
361254;30.0
361254;37.9164246381
675201;34.8375678051
489756;42.7694274069
489756;53.5199019852
874521;38.1081111383
489756;30.0
874521;35.9131403118
874521;35.0
361254;31.2088099188
489756;97.9303182523
361254;36.2072368421
489756;65.16573864
489756;123.24560724
489756;49.4618448876
361254;36.7861120467
489756;109.89396643
489756;41.778167946
874521;69.75157147
361254;31.1290614626
361254;30.0
489756;31.7548027431
489756;35.0
874521;32.9433480859
675201;50.8644005194
361254;36.0880999343
326584;30.0
489756;33.818904179
874521;30.0
361254;35.1333268162
874521;64.9607044945
361254;33.5657850266
489756;108.935280171
874521;30.0000394594
489756;32.1500487171
874521;34.2192675379
489756;45.7985822811
489756;35.8117445039
489756;32.0301519856
874521;30.0
489756;30.0193631804
874521;30.0005063718
489756;76.7540722296
361254;30.0
489756;30.0
874521;35.0
361254;35.2750450494
361254;54.6784575679
874521;32.977887345
675201;35.0
874521;34.8959107807
489756;59.7789049189
489756;30.0854630963
489756;49.9513459053
874521;35.0
675201;61.0535266777
489756;47.4795490835
489756;37.4124524806
326584;35.0
489756;33.668044231
874521;31.4200199534
489756;30.1147484116
874521;34.4149975474
489756;49.4189975553
489756;33.9996124031
489756;38.8010324408
675201;40.0560024728
489756;32.3653945778
874521;135.159931347
874521;30.0
489756;30.3236984381
489756;33.9347830886
489756;33.9780296997
874521;35.2841147656
326584;35.0
361254;34.5949568089
361254;201436.2917559776
361254;35.0957327965
201436;36.0234975249
361254;30.0
874521;30.0
489756;30.9027941156
361254;37.3982245743
489756;277.298530177
489756;55.9152127553
326584;30.0
361254;35.7111894636
489756;49.4746487506
489756;37.6311875152
361254;33.6041300761
326584;30.0
874521;31.9719387755
326584;35.0
489756;33.6797358646
361254;41.4295184529
489756;30.3212108816
489756;32.9623992838
361254;91.136541471
874521;38.2605447471
874521;34.4759615385
361254;30.0
489756;30.0890595392
361254;31.2200216186
489756;62.85102029
489756;36.2663325056
874521;201436.4746595644
489756;77.6984527239
361254;34.8749707328
874521;31.7122855582
489756;31.6964234621
874521;45.7632753019
874521;30.0
675201;30.0
874521;201436.4656820156
489756;30.0
675201;32.7261526232
489756;34.2142555629
489756;35.7818736419
361254;36.7849716823
874521;117.103531709
489756;30.5897547076
489756;31.0984517805
874521;37.749500746
874521;201436.605247676
361254;30.9338483375
874521;35.4392752956
361254;34.987405527
874521;37.048865312
361254;35.126735593
489756;34.9550389048
489756;70.9434273402
874521;35.0636244849
874521;36.2984615986
361254;34.8272628432
361254;34.9991818123
489756;600.144390492
361254;33.9561724874
489756;41.182760037
489756;30.0
489756;37.4231221658
874521;34.0681664792
361254;34.0062611101
361254;32.4983637614
489756;32.4352864094
361254;30.0
361254;30.9372164651
489756;47.4463186967
489756;88.318359375
361254;34.2260502334
489756;35.5654538861
874521;40.7396313364
201436;33.3283009744
874521;35.5465869457
361254;35.0674660503
874521;30.1249477394
489756;43.8921172181
489756;42.7130081191
361254;34.0169491525
489756;33.8202477925
361254;34.9003694738
326584;201436.6348267718
489756;34.8239034473
489756;42.1373380836
874521;30.0
489756;42.8426149132
361254;30.9692175356
874521;34.2909567497
361254;35.4547620398
489756;34.1247091842
489756;201436.908687029
489756;33.3594449991
489756;33.3902566409
489756;34.6279012924
361254;31.4163855967
874521;72.7543078281
874521;30.1172967374
489756;41.0371160587
489756;38.4427517294
874521;36.9995001607
361254;34.3218249075
675201;30.0
489756;36.8660043698
361254;30.5676894733
675201;36.6472256294
489756;48.6678833285
489756;36.9540807894
874521;44.4408917641
361254;38.8033422789
489756;66.110765414
874521;54.6802164879
361254;30.0
489756;35.7757853654
489756;201436.6710948678
489756;30.0
326584;35.0
489756;36.8286649691
489756;33.230051543
874521;31.4745762712
489756;40.379213087
874521;32.695709571
489756;33.0364967038
874521;33.6878881988
361254;30.0
489756;44.8781141299
874521;32.4915015698
874521;162.482762419
361254;30.2557603687
489756;42.2993021288
361254;35.2041747356
489756;64.6382760409
675201;35.0845875516
201436;46.371129266
874521;34.7702332308
489756;38.4792480499
326584;73.3266577484
201436;43.3221293706
361254;34.9857175667
326584;30.0
361254;34.8926150339
489756;30.0
489756;42.7600198077
874521;33.9886554622
675201;30.0
489756;40.16705702
361254;34.9166713913
874521;32.4318489474
874521;30.616631821
326584;43.0906120543
489756;33.475787728
874521;31.118510158
489756;65.3665402567
489756;35.5225800305
489756;55.3048065651
874521;32.5520584346
489756;30.8781329398
489756;42.1197776926
489756;35.7106178073
874521;68.3262774234
874521;30.0
361254;30.9872728761
874521;33.951048951
874521;32.0078774406
489756;64.0452871001
489756;251.103298975
489756;67.7349986623
489756;30.0
489756;33.6887682449
874521;34.743832021
489756;30.9904072295
874521;35.9704787127
489756;32.1845344738
361254;34.7293729373
489756;44.1721104456
874521;30.0
675201;47.3105821687
489756;30.0
874521;35.4819218715
361254;32.9311580044
489756;52.0832068214
489756;38.9159541232
489756;32.9616588419
874521;33.0093435757
489756;47.2637452516
489756;41.2573600991
874521;31.6751236326
361254;34.9010403677
489756;55.3725085911
874521;34.1720541893
874521;34.4975490196
326584;46.2259205014
489756;40.9563875802
489756;35.2830150901
489756;54.8355145474
489756;33.6143025258
874521;32.7390852391
326584;33.4090909091
361254;32.6357844642
361254;32.0183483371
489756;35.9064263018
361254;34.6762864241
201436;32.4395675178
489756;34.3756537131
489756;55.9176209846
874521;66.7519376871
675201;68.5501185735
326584;35.0
874521;33.6558398007
874521;35.2875151987
489756;30.0
361254;36.1067908289
874521;30.0
874521;32.2211836536
489756;35.980743496
361254;30.0116752968
489756;37.0606382979
489756;31.8260205856
489756;76.0919522484
361254;35.4443287688
874521;126.782828283
201436;34.3456656681
201436;46.1542465475
489756;52.8276948925
489756;63.9202779207
361254;34.0561275875
489756;47.2346077492
489756;32.7016008809
361254;50.0147719485
874521;38.2856638271
874521;30.7142857143
326584;30.9615384615
489756;31.8073212011
489756;44.7746612548
874521;37.757084969
361254;30.6640656356
489756;41.9912815098
361254;34.6186116157
361254;35.0811582558
489756;30.0
874521;34.6642843346
675201;201436.7550066918
874521;30.1538461538
489756;43.1037325165
489756;49.459835741
489756;32.5581752947
489756;31.2433942483
489756;34.8888406957
489756;31.9962520795
489756;30.9027207392
489756;49.0748175476
489756;88.1977191732
489756;38.7638297226
489756;36.7288914417
361254;30.1377410468
489756;32.8276635061
489756;40.8745400955
675201;32.751891192
874521;30.0
489756;38.7314238721
675201;37.6674812425
489756;44.6725863129
489756;30.1727414551
489756;32.0416068867
489756;48.2218949816
675201;31.0083102493
489756;42.2660352105
361254;35.0497436341
201436;35.9199465447
874521;33.9997411506
489756;46.2643594346
874521;10.0741122833
489756;44.7717334154
361254;33.0
489756;34.7233172183
489756;49.2462036409
489756;67.963191805
201436;36.0010948106
874521;38.8180031338
874521;107.731034483
489756;30.000232605
489756;64.9254489729
489756;32.5711619874
326584;32.3231973965
874521;31.0940870297
361254;35.6800870784
361254;35.0
874521;31.281856197
489756;38.0194463543
489756;58.0766033946
874521;34.6089103479
326584;41.7843871577
874521;35.0115606936
326584;30.0
874521;34.2057761733
489756;35.3948841924
489756;33.4921069672
489756;191.366038621
489756;40.0542839877
675201;30.0
874521;37.3972066032
874521;38.3581560284
489756;35.0
874521;30.0
489756;33.7178415369
489756;35.8617300476
361254;34.8303127412
326584;30.0
489756;38.6419996416
874521;30.0707269155
361254;33.5757901261
489756;146.984372086
361254;30.0
489756;53.2155620533
489756;35.0509959282
489756;32.130540503
489756;30.0
361254;34.6539094567
489756;33.8027407987
489756;36.6321836712
874521;35.6120661293
361254;34.4591653096
489756;35.1237566052
489756;34.6921296296
489756;56.1828583305
489756;43.6207570102
489756;34.796085323
361254;30.0
874521;32.8963194011
489756;30.626911315
361254;33.7543608292
489756;32.4480915631
874521;49.6074718478
489756;56.341050316
361254;35.1433859198
361254;35.0341119763
489756;30.7185991381
489756;43.1068392868
489756;68.5474361226
489756;50.6377062171
361254;32.7581014106
874521;41.85955362
361254;30.1925394731
489756;38.6343152388
361254;34.7795569789
874521;32.3977846193
874521;35.9933774834
489756;74.1062332767
489756;31.4737451462
361254;35.0262799299
361254;34.4592243495
361254;33.5305651023
489756;31.390411503
874521;31.6889589905
361254;35.0
489756;31.8886876961
489756;32.0854576174
361254;40.0872623786
874521;34.9994264411
675201;30.0
874521;30.0
489756;67.8226120567
361254;41.7213868003
361254;34.5289124668
489756;49.9963094528
489756;77.0140170927
874521;31.2877170279
489756;37.8186000361
874521;32.466514926
874521;33.5471607315
326584;30.0
675201;32.9359015055
874521;41.7578313652
201436;31.6365630919
874521;201436.7421365065
489756;32.6873719778
361254;35.7502850244
874521;34.990844354
361254;32.8740617577
874521;35.0566600398
675201;34.7756478775
361254;33.8662835398
489756;33.8148434148
489756;50.8616867273
489756;35.4157727511
874521;30.9999699561
874521;35.0
361254;30.0
326584;32.4602642199
489756;46.8276661624
361254;33.478953063
489756;35.50070014
489756;38.0898583347
489756;34.9395574905
874521;30.4378036929
489756;35.776803105
874521;34.2014021236
361254;36.0748517488
489756;31.1751204307
489756;38.336389807
489756;32.0359746434
489756;125.98367755
675201;37.2213190143
874521;30.3897338403
489756;201436.4054453161
489756;34.7859375
489756;36.8294342127
361254;35.0015520411
361254;30.5398793468
489756;100.483874465
874521;42.9214587859
361254;34.8771676301
489756;30.0
489756;30.0
326584;34.083694934
361254;33.8611650485
489756;33.942687747
874521;49.7715293858
489756;30.0
489756;34.7252747253
489756;42.7580961789
489756;33.5738230257
489756;30.0
489756;24.4408563322
489756;34.7840272438
489756;40.1413643265
489756;10.0
489756;30.0
489756;34.0884209592
361254;66.9401270033
489756;201436.6085904911
201436;32.3269478869
489756;35.1409176689
489756;34.7443890274
489756;128.291892083
489756;34.7918465228
874521;202.104685212
675201;34.0269241229
326584;34.9278402111
489756;10.0
201436;32.8978889329
489756;35.2645401064
489756;30.0
489756;112.063348562
489756;44.8885666205
326584;30.0
489756;35.0
489756;30.0
361254;30.9886428166
874521;32.1162467805
874521;32.5105633803
361254;34.7012774655
489756;31.5244928987
